load_time,1号发电单元系统状态,2号发电单元系统状态,3号发电单元系统状态,4号发电单元系统状态,1号发电单元故障等级,2号发电单元故障等级,3号发电单元故障等级,4号发电单元故障等级,1号发电单元故障码,2号发电单元故障码,3号发电单元故障码,4号发电单元故障码,系统输出总功率,系统输出总电流,系统输出总电压,系统状态,系统故障等级,1号发电单元输出功率,2号发电单元输出功率,3号发电单元输出功率,4号发电单元输出功率,1号发电单元输出电流,2号发电单元输出电流,3号发电单元输出电流,4号发电单元输出电流,1号发电单元输出电压,2号发电单元输出电压,3号发电单元输出电压,4号发电单元输出电压,氢气压力,1号DCDC状态,2号DCDC状态,3号DCDC状态,4号DCDC状态,系统启动次数,系统累计运行时间,1号发电单元启动次数,2号发电单元启动次数,3号发电单元启动次数,4号发电单元启动次数,1号发电单元累计运行时间,2号发电单元累计运行时间,3号发电单元累计运行时间,4号发电单元累计运行时间,1号发电单元输入氢气压强,2号发电单元输入氢气压强,3号发电单元输入氢气压强,4号发电单元输入氢气压强,1号发电单元输入空气压强,2号发电单元输入空气压强,3号发电单元输入空气压强,4号发电单元输入空气压强,1号发电单元空气出堆压强,2号发电单元空气出堆压强,3号发电单元空气出堆压强,4号发电单元空气出堆压强,1号发电单元空气出堆温度,2号发电单元空气出堆温度,3号发电单元空气出堆温度,4号发电单元空气出堆温度,空压机实时功率,1号发电单元内循环进堆温度,2号发电单元内循环进堆温度,3号发电单元内循环进堆温度,4号发电单元内循环进堆温度,1号发电单元内循环出堆温度,2号发电单元内循环出堆温度,3号发电单元内循环出堆温度,4号发电单元内循环出堆温度,发电单元内循环泵转速,发电单元内循环压力,外循环冷却水进水温度（总）,外循环冷却水出水温度（总）,外循环冷却水进水温度（电堆）,外循环冷却水出水温度（电堆）,外循环冷却水流量（总）,外循环冷却水流量（电堆）,外循环冷却水流量（空压机）,1号发电单元氢气出堆压强,2号发电单元氢气出堆压强,3号发电单元氢气出堆压强,4号发电单元氢气出堆压强,1号发电单元氢气入堆温度,2号发电单元氢气入堆温度,3号发电单元氢气入堆温度,4号发电单元氢气入堆温度,1号发电单元氢气出堆温度,2号发电单元氢气出堆温度,3号发电单元氢气出堆温度,4号发电单元氢气出堆温度,1号发电单元空气入堆温度,2号发电单元空气入堆温度,3号发电单元空气入堆温度,4号发电单元空气入堆温度,1号发电单元柜内氢浓度,2号发电单元柜内氢浓度,3号发电单元柜内氢浓度,4号发电单元柜内氢浓度
2024/12/24 8:45,5,5,5,5,0,0,0,0,0,0,0,0,432,679,659,0,0,106,114,105,108,168,172,167,173,636,658,626,626,0,0,0,0,0,739,24103,739,708,682,648,23699,23928,24091,24103,78,79,76,77,55,52,54,55,9,9,13,13,55,55,55,55,40,46,46,46,46,57,56,57,57,1233,86,34.1,40.7,45.8,53.9,63.2,51.5,11.7,210,210,210,210,56,48,55,59,0,0,0,0,42,44,43,44,0,0,0,0
2024/12/24 8:50,5,5,5,5,0,0,0,0,0,0,0,0,432,679,656,0,0,107,113,105,108,168,172,167,172,636,659,625,627,0,0,0,0,0,739,24108,739,708,682,648,23704,23933,24096,24108,76,77,75,76,55,53,54,55,9,9,13,13,54,55,55,55,40,46,46,46,46,57,56,56,57,1236,88,34,40.5,45.7,53.9,59,47.4,11.6,210,210,210,210,56,48,54,59,0,0,0,0,42,44,43,44,0,0,0,0
2024/12/24 8:55,5,5,5,5,0,0,0,0,0,0,0,0,430,677,658,0,0,106,113,104,108,168,172,167,172,635,657,625,625,0,0,0,0,0,739,24113,739,708,682,648,23709,23938,24101,24113,77,78,76,77,54,53,54,56,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,57,1236,87,33.9,40.6,45.6,53.7,62.9,51.2,11.7,210,210,210,210,56,48,55,59,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 9:00,5,5,5,5,0,0,0,0,0,0,0,0,433,681,657,0,0,106,114,105,108,168,173,168,172,635,657,623,625,0,0,0,0,0,739,24118,739,708,682,648,23714,23943,24106,24118,77,77,76,79,55,53,54,55,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,57,1236,88,33.9,40.1,45.5,53.7,61.9,50.2,11.7,210,210,210,210,56,48,55,59,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 9:05,5,5,5,5,0,0,0,0,0,0,0,0,431,677,657,0,0,106,113,104,107,167,172,167,171,635,657,624,627,0,0,0,0,0,739,24123,739,708,682,648,23719,23948,24111,24123,76,78,76,75,54,52,54,55,9,9,13,13,55,55,55,55,40,46,46,46,46,57,56,56,57,1236,88,34,40.3,45.7,53.6,61.7,50,11.7,210,210,210,210,56,48,55,59,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/24 9:25,5,5,5,5,0,0,0,0,0,0,0,0,59,74,811,0,0,14,15,14,16,18,19,18,19,793,811,804,806,0,0,0,0,0,741,24131,741,710,684,650,23727,23955,24118,24131,46,43,45,46,36,34,36,37,1,1,3,3,35,35,35,35,23,35,35,35,35,36,36,36,36,759,49,33.8,34.7,34.6,35.3,61.8,50.3,11.5,210,210,210,210,60,57,54,58,0,0,0,0,28,28,28,28,0,0,0,0
2024/12/24 9:30,5,5,5,5,0,0,0,0,0,0,0,0,436,678,662,0,0,107,114,106,108,167,172,167,171,642,661,635,632,0,0,0,0,0,741,24136,741,710,684,650,23732,23960,24123,24136,77,77,77,76,55,53,55,55,8,8,13,12,53,54,54,54,41,45,45,45,45,56,55,55,56,1221,86,34,39.9,44.7,52.4,61,49.3,11.7,210,210,210,210,52,52,51,51,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 9:35,5,5,5,5,0,0,0,0,0,0,0,0,434,678,658,0,0,107,113,106,109,167,172,167,173,641,658,634,630,0,0,0,0,0,741,24141,741,710,684,650,23737,23965,24128,24141,77,76,77,77,55,53,55,55,8,8,13,13,54,54,55,55,40,46,46,46,46,56,56,56,56,1230,87,33.9,40.2,45.3,53.4,60.8,49.1,11.7,210,210,210,210,57,56,56,55,0,0,0,0,41,44,42,43,0,0,0,0
2024/12/24 9:40,5,5,5,5,0,0,0,0,0,0,0,0,433,679,657,0,0,107,113,106,109,167,172,167,172,639,658,633,630,0,0,0,0,0,741,24146,741,710,684,650,23742,23970,24133,24146,77,76,78,73,55,53,55,56,8,8,13,13,54,54,55,55,40,46,45,45,46,56,56,56,56,1230,88,33.8,40.2,45.2,53.4,59.7,48,11.7,210,210,210,210,58,54,56,56,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 9:45,5,5,5,5,0,0,0,0,0,0,0,0,433,679,657,0,0,107,113,105,108,168,172,167,172,637,657,632,630,0,0,0,0,0,741,24151,741,710,684,650,23747,23975,24138,24151,77,76,76,77,54,53,54,55,8,8,13,13,54,54,55,55,40,46,45,45,46,56,56,56,56,1233,88,33.8,40.3,45.3,53.5,63.3,51.6,11.7,210,210,210,210,56,50,56,56,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 9:50,5,5,5,5,0,0,0,0,0,0,0,0,433,678,658,0,0,107,113,105,108,168,172,167,171,638,658,632,631,0,0,0,0,0,741,24156,741,710,684,650,23752,23980,24143,24156,77,76,75,78,55,52,54,55,9,8,12,13,54,54,55,55,40,46,46,46,46,56,56,56,57,1230,88,34.3,40.7,45.5,53.6,61.1,49.4,11.7,210,210,210,210,56,53,51,56,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 9:55,5,5,5,5,0,0,0,0,0,0,0,0,434,679,658,0,0,107,113,106,108,167,173,167,171,638,658,633,630,0,0,0,0,0,741,24161,741,710,684,650,23757,23985,24148,24161,75,76,77,79,54,52,54,56,9,8,12,12,54,55,55,55,40,46,46,46,46,56,56,56,57,1233,87,34,40.3,45.5,54.1,62.1,50.4,11.7,210,210,210,210,56,49,54,56,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/24 10:00,5,5,5,5,0,0,0,0,0,0,0,0,435,678,658,0,0,107,113,106,109,167,172,167,172,640,658,632,630,0,0,0,0,0,741,24166,741,710,684,650,23762,23990,24153,24166,77,78,75,79,54,52,54,56,9,9,12,12,54,54,55,55,40,46,46,46,46,56,56,56,56,1233,86,33.9,40.4,45.4,53.6,59.9,48.1,11.8,210,210,210,210,56,52,54,56,0,0,0,0,41,44,43,44,0,0,0,0
2024/12/24 10:05,5,5,5,5,0,0,0,0,0,0,0,0,434,679,656,0,0,107,113,105,108,167,172,167,172,637,655,631,628,0,0,0,0,0,741,24171,741,710,684,650,23767,23995,24158,24171,75,73,80,73,54,52,54,55,9,8,12,13,53,54,54,54,40,44,44,44,44,55,55,55,56,1233,88,33.1,39.3,44,52.8,69,55.1,13.9,210,210,210,210,55,48,54,56,0,0,0,0,41,43,43,43,0,0,0,0
2024/12/24 10:10,5,5,5,5,0,0,0,0,0,0,0,0,433,680,656,0,0,107,113,105,108,168,173,167,172,636,656,630,628,0,0,0,0,0,741,24176,741,710,684,650,23772,24000,24163,24176,76,76,76,76,54,52,54,54,9,8,12,13,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,89,33.4,39.1,43.6,51.9,67.9,54.3,13.6,210,210,210,210,55,48,55,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:15,5,5,5,5,0,0,0,0,0,0,0,0,435,679,658,0,0,107,114,106,108,167,172,168,172,638,658,629,628,0,0,0,0,0,741,24181,741,710,684,650,23777,24005,24168,24181,77,75,78,78,54,52,54,54,9,9,12,13,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,89,33.6,39.1,43.7,52.3,70.1,56.5,13.6,210,210,210,210,55,52,55,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:20,5,5,5,5,0,0,0,0,0,0,0,0,433,679,657,0,0,107,113,105,108,167,172,167,172,637,658,631,629,0,0,0,0,0,741,24186,741,710,684,650,23782,24010,24173,24186,78,76,76,76,54,52,54,54,9,8,12,13,53,53,54,54,40,44,44,44,44,55,55,55,55,1233,89,33.8,39.3,44,52.3,73.8,60,13.8,210,210,210,210,55,49,55,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:25,5,5,5,5,0,0,0,0,0,0,0,0,433,679,657,0,0,107,113,105,108,167,172,167,172,638,656,631,629,0,0,0,0,0,741,24191,741,710,684,650,23787,24015,24178,24191,78,77,76,76,54,52,54,54,9,8,12,12,53,53,54,54,40,44,44,44,44,55,55,55,55,1233,89,33.7,39.4,44,52.3,73.3,59.6,13.7,210,210,210,210,55,47,55,56,0,0,0,0,41,43,42,42,0,0,0,0
2024/12/24 10:30,5,5,5,5,0,0,0,0,0,0,0,0,432,678,658,0,0,106,113,105,108,167,172,167,172,637,658,629,629,0,0,0,0,0,741,24196,741,710,684,650,23792,24020,24183,24196,76,77,78,76,54,52,54,54,9,9,12,12,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,88,33.8,39,43.9,52.2,67.3,53.7,13.6,210,210,210,210,55,48,56,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:35,5,5,5,5,0,0,0,0,0,0,0,0,433,679,656,0,0,107,113,105,108,167,172,167,172,637,656,629,629,0,0,0,0,0,741,24201,741,710,684,650,23797,24025,24188,24201,76,77,78,78,54,52,53,54,9,9,12,12,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,87,33.4,39,43.7,52.1,71.3,57.6,13.7,210,210,210,210,55,48,55,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:40,5,5,5,5,0,0,0,0,0,0,0,0,433,680,657,0,0,107,113,105,108,167,172,167,172,638,656,629,628,0,0,0,0,0,741,24206,741,710,684,650,23802,24030,24193,24206,77,75,74,78,54,52,54,54,9,9,12,12,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,89,33.3,39,43.7,52.1,71.5,57.8,13.7,210,210,210,210,55,47,55,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:45,5,5,5,5,0,0,0,0,0,0,0,0,432,677,658,0,0,107,113,105,107,167,172,167,171,637,658,629,628,0,0,0,0,0,741,24211,741,710,684,650,23807,24035,24198,24211,76,78,77,75,54,52,53,54,9,9,12,12,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,88,33.6,39,43.7,52,71.8,58.2,13.6,210,210,210,210,55,50,56,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 10:50,5,5,5,5,0,0,0,0,0,0,0,0,433,678,657,0,0,107,113,105,108,167,172,168,172,635,657,627,627,0,0,0,0,0,741,24216,741,710,684,650,23812,24040,24203,24216,79,78,76,78,54,52,53,54,9,9,12,12,53,53,53,53,40,44,43,43,44,55,54,54,55,1233,89,32.9,38.5,43,51.8,70.1,56.4,13.7,210,210,210,210,55,49,55,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 10:55,5,5,5,5,0,0,0,0,0,0,0,0,433,679,657,0,0,107,113,105,108,167,172,167,171,636,656,628,629,0,0,0,0,0,741,24221,741,710,684,650,23817,24045,24208,24221,76,78,76,76,53,52,53,54,9,9,12,12,52,53,53,53,40,43,43,43,43,54,54,54,55,1233,90,32.6,38.5,43.1,51.6,72.2,58.5,13.7,210,210,210,210,55,47,55,56,0,0,0,0,40,42,41,42,0,0,0,0
2024/12/24 11:00,5,5,5,5,0,0,0,0,0,0,0,0,430,676,657,0,0,106,113,104,107,167,173,166,170,636,657,628,629,0,0,0,0,0,741,24226,741,710,684,650,23822,24050,24213,24226,76,77,77,77,53,52,53,54,9,9,12,12,52,53,53,53,40,43,43,43,43,54,54,54,55,1233,88,32.8,38.5,43.2,51.7,70.2,56.6,13.6,210,210,210,210,55,48,55,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:05,5,5,5,5,0,0,0,0,0,0,0,0,431,678,657,0,0,106,113,105,107,167,173,168,170,635,657,627,627,0,0,0,0,0,741,24231,741,710,684,650,23827,24055,24218,24231,76,76,77,73,53,51,53,54,9,9,12,12,52,53,53,53,40,43,43,43,43,54,54,54,55,1233,89,32.7,38.6,42.9,51.6,71.6,57.9,13.7,210,210,210,210,55,47,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:10,5,5,5,5,0,0,0,0,0,0,0,0,433,678,657,0,0,107,113,105,108,167,172,167,172,636,657,629,627,0,0,0,0,0,741,24236,741,710,684,650,23832,24060,24223,24236,78,76,76,76,53,52,53,54,9,9,12,12,52,53,53,53,39,43,43,43,43,54,54,54,55,1233,89,33,38.4,43,51.6,69.8,56.1,13.7,210,210,210,210,55,51,55,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:15,5,5,5,5,0,0,0,0,0,0,0,0,432,678,658,0,0,107,113,105,108,167,172,168,171,638,659,627,629,0,0,0,0,0,741,24241,741,710,684,650,23837,24065,24228,24241,76,76,76,77,53,52,53,54,9,9,12,12,53,53,53,54,40,44,44,44,44,55,54,55,55,1233,88,33,38.8,43.8,52.1,65.4,52.7,12.7,210,210,210,210,56,51,56,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 11:20,5,5,5,5,0,0,0,0,0,0,0,0,433,679,658,0,0,107,113,105,108,167,172,168,172,638,658,627,628,0,0,0,0,0,741,24246,741,710,684,650,23842,24070,24233,24246,76,76,76,75,53,51,53,53,9,9,12,12,53,53,53,54,39,44,44,44,44,55,54,55,55,1233,88,32.7,38.6,43.5,51.9,71.1,58.1,13,210,210,210,210,55,50,56,56,0,0,0,0,40,43,42,42,0,0,0,0
2024/12/24 11:25,5,5,5,5,0,0,0,0,0,0,0,0,433,680,656,0,0,107,113,105,108,167,172,167,172,636,656,627,627,0,0,0,0,0,741,24251,741,710,684,650,23847,24075,24238,24251,77,76,76,77,53,51,53,54,9,9,12,12,53,53,53,54,39,44,43,43,44,55,54,55,55,1233,89,32.7,38.6,43.5,51.8,71.2,58.3,12.9,210,210,210,210,55,49,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:30,5,5,5,5,0,0,0,0,0,0,0,0,432,678,657,0,0,106,113,105,108,168,172,167,172,637,658,628,627,0,0,0,0,0,741,24256,741,710,684,650,23852,24080,24243,24256,76,77,78,76,53,51,53,54,9,9,12,12,53,53,53,54,39,44,43,43,44,55,54,55,55,1233,88,32.6,38.2,43.4,51.8,65.4,52.4,13,210,210,210,210,55,51,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:35,5,5,5,5,0,0,0,0,0,0,0,0,431,677,657,0,0,106,113,105,107,167,173,167,171,637,657,627,627,0,0,0,0,0,741,24261,741,710,684,650,23857,24085,24248,24261,76,76,74,75,53,51,53,53,9,9,12,12,53,53,53,54,40,44,43,43,44,55,54,55,55,1233,90,32.6,38.5,43.3,51.9,73.5,60.6,12.9,210,210,210,210,56,48,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:40,5,5,5,5,0,0,0,0,0,0,0,0,432,678,654,0,0,107,113,105,107,167,173,167,171,637,654,626,627,0,0,0,0,0,741,24266,741,710,684,650,23862,24090,24253,24266,76,78,77,77,53,51,53,53,9,9,12,12,52,53,53,53,39,43,43,43,43,55,54,54,55,1230,88,32.5,38.4,43.2,51.7,69.5,56.5,13,210,210,210,210,55,48,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:45,5,5,5,5,0,0,0,0,0,0,0,0,432,680,656,0,0,106,113,105,108,167,173,168,172,635,656,627,627,0,0,0,0,0,741,24271,741,710,684,650,23867,24095,24258,24271,75,76,78,76,53,51,53,53,9,9,12,12,52,53,53,53,40,43,43,43,43,54,54,54,55,1233,89,32.4,38.3,43.1,51.8,70.8,57.8,13,210,210,210,210,56,51,56,56,0,0,0,0,40,42,41,42,0,0,0,0
2024/12/24 11:50,5,5,5,5,0,0,0,0,0,0,0,0,432,678,656,0,0,106,113,105,108,167,172,167,172,636,656,627,627,0,0,0,0,0,741,24276,741,710,684,650,23872,24100,24263,24276,76,76,78,76,53,51,53,53,9,9,12,12,52,53,53,53,39,43,43,43,43,55,54,54,55,1233,89,32.4,38.3,43.3,51.7,69.2,56.2,13,210,210,210,210,56,47,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 11:55,5,5,5,5,0,0,0,0,0,0,0,0,433,679,656,0,0,107,113,105,108,168,172,167,172,636,655,627,626,0,0,0,0,0,741,24281,741,710,684,650,23877,24105,24268,24281,77,76,77,77,53,51,53,53,9,8,12,12,52,53,53,53,39,43,43,43,43,54,54,54,55,1233,89,32.2,38.3,43,51.7,70.2,57.3,12.9,210,210,210,210,55,48,56,56,0,0,0,0,40,42,41,42,0,0,0,0
2024/12/24 12:00,5,5,5,5,0,0,0,0,0,0,0,0,431,678,657,0,0,106,113,105,107,167,172,168,171,636,657,627,627,0,0,0,0,0,741,24286,741,710,684,650,23882,24110,24273,24286,76,75,78,76,53,51,53,53,9,9,12,12,52,53,53,53,39,43,43,43,43,54,54,54,55,1233,88,32.4,38.4,43.2,51.6,68.2,55.2,13,210,210,210,210,56,49,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 12:05,5,5,5,5,0,0,0,0,0,0,0,0,432,681,655,0,0,106,113,105,107,167,172,168,171,636,656,626,626,0,0,0,0,0,741,24291,741,710,684,650,23887,24115,24278,24291,77,76,76,76,53,51,53,53,9,9,12,12,52,53,53,53,39,43,43,43,43,54,54,54,55,1230,89,32.3,38.2,42.9,51.6,73.5,58.7,14.8,210,210,210,210,56,50,56,56,0,0,0,0,40,42,42,42,0,0,0,0
2024/12/24 12:10,5,5,5,5,0,0,0,0,0,0,0,0,431,679,655,0,0,106,113,105,107,167,172,167,173,635,655,625,623,0,0,0,0,0,741,24296,741,710,684,650,23892,24120,24283,24296,76,77,77,77,53,51,53,53,9,8,12,12,52,52,52,53,39,42,42,42,42,54,53,54,54,1230,87,32.1,37.6,42.3,51,71.6,57.6,14,210,210,210,210,55,49,56,55,0,0,0,0,39,42,41,41,0,0,0,0
2024/12/24 12:15,5,5,5,5,0,0,0,0,0,0,0,0,431,678,655,0,0,106,113,104,107,167,172,167,171,635,655,626,624,0,0,0,0,0,741,24301,741,710,684,650,23897,24125,24288,24301,78,79,76,75,53,51,53,53,8,8,12,12,52,52,52,53,39,42,42,42,42,54,53,54,54,1230,89,32,37.6,42.1,50.8,77.4,63.4,14,210,210,210,210,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:20,5,5,5,5,0,0,0,0,0,0,0,0,431,678,655,0,0,106,113,105,107,167,172,167,172,635,654,625,623,0,0,0,0,0,741,24306,741,710,684,650,23902,24130,24293,24306,76,77,75,76,53,51,53,53,8,8,12,12,51,51,52,52,39,42,42,42,42,53,53,53,54,1227,89,32,37.2,41.7,50.3,79.7,64.5,15.2,210,210,210,210,55,52,56,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:25,5,5,5,5,0,0,0,0,0,0,0,0,430,679,655,0,0,106,112,104,107,167,172,167,171,634,653,624,623,0,0,0,0,0,741,24311,741,710,684,650,23907,24135,24298,24311,79,76,76,77,53,51,52,53,8,9,12,12,51,51,52,52,39,42,42,42,42,53,53,53,53,1227,89,31.9,37.1,41.6,50.4,75.5,60.5,15,210,210,210,210,55,52,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 12:30,5,5,5,5,0,0,0,0,0,0,0,0,430,679,652,0,0,106,113,104,107,167,172,167,172,634,654,625,623,0,0,0,0,0,741,24316,741,710,684,650,23912,24140,24303,24316,76,77,77,79,53,51,52,53,8,8,12,12,51,51,52,52,39,42,41,41,42,53,52,53,54,1224,89,32,37.1,41.6,50.4,79.6,64.5,15.1,210,210,210,210,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:35,5,5,5,5,0,0,0,0,0,0,0,0,430,677,654,0,0,106,112,104,107,167,172,167,172,634,654,624,622,0,0,0,0,0,741,24321,741,710,684,650,23917,24145,24308,24321,76,77,75,76,53,51,52,53,8,8,12,12,51,51,52,52,39,42,41,41,42,53,52,53,53,1224,89,32,37,41.4,50.4,80.3,65.1,15.2,210,210,210,210,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:40,5,5,5,5,0,0,0,0,0,0,0,0,430,678,654,0,0,106,113,104,107,167,172,167,172,634,654,624,623,0,0,0,0,0,741,24326,741,710,684,650,23922,24150,24313,24326,77,77,77,76,53,51,52,53,8,8,12,12,51,51,52,52,39,42,41,41,41,53,52,53,53,1224,89,31.8,37,41.4,50.2,79.6,64.5,15.1,210,210,210,210,55,51,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:45,5,5,5,5,0,0,0,0,0,0,0,0,429,678,653,0,0,106,112,104,107,167,172,167,172,633,654,624,623,0,0,0,0,0,741,24331,741,710,684,650,23927,24155,24318,24331,76,76,76,76,53,51,52,53,8,8,12,12,51,51,51,52,39,41,41,41,41,53,52,53,53,1224,88,31.8,36.9,41.2,50.3,78.8,63.5,15.3,210,210,210,210,55,51,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 12:50,5,5,5,5,0,0,0,0,0,0,0,0,429,678,655,0,0,106,113,104,107,167,173,167,172,633,653,624,622,0,0,0,0,0,741,24336,741,710,684,650,23932,24160,24323,24336,77,78,76,76,53,51,52,53,8,8,12,12,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31.6,36.7,41.1,50.1,78.9,63.7,15.2,210,210,210,210,55,52,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 12:55,5,5,5,5,0,0,0,0,0,0,0,0,429,679,654,0,0,106,112,104,106,168,172,167,171,633,654,623,621,0,0,0,0,0,741,24341,741,710,684,650,23937,24165,24328,24341,75,78,77,76,52,51,52,53,8,8,12,12,51,51,51,52,39,41,41,41,41,53,52,53,53,1224,89,31.6,36.7,41.3,50.1,80.3,65.1,15.2,210,210,210,210,55,51,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 13:00,5,5,5,5,0,0,0,0,0,0,0,0,430,678,653,0,0,106,112,104,107,167,172,167,172,633,653,623,621,0,0,0,0,0,741,24346,741,710,684,650,23942,24170,24333,24346,75,77,76,77,52,51,52,53,8,8,12,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31.5,36.6,41.1,50,79.1,64,15.1,210,210,210,210,55,50,55,55,0,0,0,0,39,41,41,40,0,0,0,0
2024/12/24 13:05,5,5,5,5,0,0,0,0,0,0,0,0,430,679,653,0,0,106,113,104,107,167,173,167,172,633,653,622,621,0,0,0,0,0,741,24351,741,710,684,650,23947,24175,24338,24351,77,76,74,76,52,50,52,53,8,8,12,12,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.6,36.9,41,50.1,79.6,64.3,15.3,210,210,210,210,55,54,55,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 13:10,5,5,5,5,0,0,0,0,0,0,0,0,429,677,653,0,0,106,113,104,106,167,172,167,171,633,653,622,621,0,0,0,0,0,741,24356,741,710,684,650,23952,24180,24343,24356,75,77,76,77,52,51,52,52,8,8,12,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31,36.8,41.1,49.9,80.1,64.9,15.2,210,210,210,210,55,53,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 13:15,5,5,5,5,0,0,0,0,0,0,0,0,428,678,652,0,0,106,112,104,107,167,172,167,172,632,653,622,621,0,0,0,0,0,741,24361,741,710,684,650,23957,24185,24348,24361,77,76,77,76,52,51,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.6,36.8,41.2,50.1,81.9,66.6,15.3,210,210,210,210,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 13:20,5,5,5,5,0,0,0,0,0,0,0,0,428,677,652,0,0,106,112,104,106,168,172,168,172,633,652,620,620,0,0,0,0,0,741,24366,741,710,684,650,23962,24190,24353,24366,77,73,77,76,52,50,52,53,8,8,12,12,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31.6,36.8,41.1,50.1,78.3,63.1,15.2,210,210,210,210,55,52,56,55,0,0,0,0,39,41,40,41,0,0,0,0
2024/12/24 13:25,5,5,5,5,0,0,0,0,0,0,0,0,430,678,654,0,0,106,113,104,107,167,172,167,172,632,654,622,621,0,0,0,0,0,741,24371,741,710,684,650,23967,24195,24358,24371,77,76,76,76,52,51,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.8,36.7,41.2,50.1,78,62.9,15.1,210,210,210,210,55,52,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 13:30,5,5,5,5,0,0,0,0,0,0,0,0,428,677,652,0,0,106,112,104,106,167,172,167,171,631,652,621,620,0,0,0,0,0,741,24376,741,710,684,650,23972,24200,24363,24376,78,76,75,79,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,88,31.5,36.8,41.1,50.1,78.1,62.9,15.2,210,210,210,210,55,51,55,55,0,0,0,0,39,41,41,41,0,0,0,0
2024/12/24 13:35,5,5,5,5,0,0,0,0,0,0,0,0,429,678,653,0,0,106,112,104,106,167,172,167,172,633,654,622,619,0,0,0,0,0,741,24381,741,710,684,650,23977,24205,24368,24381,76,76,76,76,52,50,52,52,8,8,11,11,51,51,51,52,39,41,41,41,41,53,52,53,53,1221,89,31.6,36.7,41.1,50.2,77.1,61.9,15.2,210,210,210,210,55,51,55,55,0,0,0,0,39,41,40,40,0,0,0,0
